"MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice"
120,"RL",59,4282,"Reg","Inside","NAmes","1Story",7,5,2004,2004,"Gable","MetalSd","MetalSd","None",0,"Gd","PConc","Gd","Mn","GLQ",16,0,1375,1391,"Ex",1391,0,0,1391,0,0,2,0,2,1,"Gd",5,0,"Attchd",2004,"RFn",2,530,156,158,0,0,0,0,0,7,2008,196000
20,"RL",85,14331,"Reg","Inside","NAmes","1Story",8,5,2002,2002,"Hip","VinylSd","VinylSd","BrkFace",630,"Gd","PConc","Ex","Gd","GLQ",1274,0,526,1800,"Ex",1800,0,0,1800,1,0,2,0,3,1,"Gd",7,1,"Attchd",2002,"Fin",3,765,270,78,0,0,0,0,0,5,2006,312500
20,"RL",80,9600,"Reg","Inside","NAmes","1Story",7,5,1969,1969,"Hip","HdBoard","HdBoard","BrkFace",168,"TA","CBlock","TA","No","Unf",0,0,1164,1164,"TA",1164,0,0,1164,0,0,1,1,3,1,"TA",6,0,"Attchd",1969,"Unf",2,528,0,0,0,0,0,0,0,7,2006,140000
60,"RL",82,12438,"IR1","Inside","NAmes","2Story",8,5,2006,2006,"Hip","VinylSd","VinylSd","BrkFace",466,"TA","PConc","Ex","No","Unf",0,0,1234,1234,"Ex",1264,1312,0,2576,0,0,2,1,4,1,"TA",10,1,"Attchd",2006,"Fin",3,666,324,100,0,0,0,0,0,7,2006,361919
190,"RM",76,7630,"Reg","Inside","OldTown","2Story",5,9,1900,1996,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","BrkTil","Gd","No","Unf",0,0,360,360,"Gd",1032,780,0,1812,0,0,2,0,4,2,"Gd",8,1,"Detchd",1999,"Unf",2,672,344,0,40,0,0,0,0,5,2010,140000
20,"RL",70,8400,"Reg","Inside","CollgCr","1Story",7,5,2004,2005,"Gable","VinylSd","VinylSd","BrkFace",109,"Gd","PConc","Gd","Av","GLQ",712,0,761,1473,"Ex",1484,0,0,1484,1,0,2,0,3,1,"Gd",7,0,"Attchd",2004,"RFn",2,606,0,35,0,144,0,0,0,5,2010,213000
190,"RM",70,5600,"Reg","Inside","NAmes","2Story",4,5,1930,1950,"Hip","VinylSd","VinylSd","None",0,"TA","PConc","TA","No","Unf",0,0,0,0,"Ex",372,720,0,1092,0,0,2,0,3,2,"TA",7,0,"Attchd",0,"Unf",0,0,0,0,0,0,0,0,3500,7,2010,55000
20,"RL",0,115149,"Reg","Inside","NAmes","1Story",7,5,1971,2002,"Gable","Plywood","Plywood","Stone",351,"TA","CBlock","Gd","Gd","GLQ",1219,0,424,1643,"TA",1824,0,0,1824,1,0,2,0,2,1,"Gd",5,2,"Attchd",1971,"Unf",2,739,380,48,0,0,0,0,0,6,2007,302000
120,"RL",48,6240,"Reg","Inside","NAmes","1Story",8,5,2006,2006,"Hip","MetalSd","MetalSd","BrkFace",176,"Gd","PConc","Gd","No","GLQ",863,0,461,1324,"Ex",1324,0,0,1324,1,0,2,0,2,1,"Gd",6,1,"Attchd",2006,"Fin",2,550,192,38,0,0,0,0,0,12,2009,254000
60,"RL",65,9018,"IR1","Inside","NAmes","2Story",7,5,2007,2007,"Hip","VinylSd","VinylSd","None",0,"Gd","PConc","Gd","Av","Unf",0,0,728,728,"Ex",728,728,0,1456,0,0,2,1,3,1,"Gd",8,1,"Attchd",2007,"Fin",2,400,100,24,0,0,0,0,0,7,2007,179540
20,"RL",0,7162,"IR1","Inside","NAmes","1Story",5,7,1966,1966,"Gable","HdBoard","HdBoard","None",41,"TA","PConc","TA","No","Unf",0,0,876,876,"TA",904,0,0,904,0,0,1,0,3,1,"TA",6,0,"Attchd",1966,"Unf",1,408,0,0,0,0,0,0,0,12,2008,109900
30,"RL",56,4130,"IR1","Inside","NAmes","1Story",3,6,1935,2003,"Gable","VinylSd","VinylSd","None",0,"Gd","CBlock","TA","No","Unf",0,0,270,270,"Gd",729,0,0,729,0,0,1,0,2,1,"TA",5,0,"Attchd",0,"Unf",0,0,0,0,0,0,0,0,0,7,2008,52000
50,"RL",66,8712,"Reg","Inside","NAmes","1.5Fin",4,7,1900,1950,"Gable","MetalSd","MetalSd","None",0,"TA","PConc","TA","Mn","Unf",0,0,859,859,"Gd",859,319,0,1178,0,0,1,0,2,1,"TA",7,0,"Detchd",1964,"RFn",1,384,68,0,98,0,0,0,0,1,2010,102776
120,"RL",40,4671,"IR1","Inside","NAmes","1Story",8,5,1988,1989,"Gable","HdBoard","HdBoard","None",0,"Gd","PConc","Gd","Mn","GLQ",767,0,461,1228,"Gd",1228,0,0,1228,1,0,2,0,2,1,"Gd",5,1,"Attchd",1988,"Fin",2,472,168,120,0,0,0,0,0,10,2008,189000
190,"RL",60,9873,"Reg","Inside","NAmes","1Story",4,5,1970,1970,"Gable","HdBoard","HdBoard","BrkFace",160,"TA","CBlock","TA","Av","ALQ",789,0,171,960,"TA",960,0,0,960,1,0,1,0,3,1,"TA",6,0,"Detchd",1970,"Unf",2,576,0,288,0,0,0,0,0,5,2006,129000
60,"RL",0,13517,"IR1","Inside","NAmes","2Story",6,8,1976,2005,"Gable","HdBoard","Plywood","BrkFace",289,"Gd","CBlock","TA","No","GLQ",533,0,192,725,"Ex",725,754,0,1479,0,0,2,1,3,1,"Gd",6,0,"Attchd",1976,"RFn",2,475,0,44,0,0,0,0,0,3,2010,130500
20,"RL",78,10140,"Reg","Inside","NAmes","1Story",6,5,1974,1974,"Hip","HdBoard","HdBoard","BrkFace",174,"TA","CBlock","Gd","No","Unf",0,0,1064,1064,"TA",1350,0,0,1350,0,0,2,0,3,1,"TA",7,1,"Attchd",1974,"RFn",2,478,0,0,0,0,0,0,0,8,2009,165000
70,"RM",60,10800,"Reg","Inside","OldTown","2Story",7,8,1890,1998,"Gable","Wd Sdng","VinylSd","None",0,"TA","BrkTil","TA","No","Unf",0,0,718,718,"Ex",1576,978,0,2554,0,0,1,1,3,1,"TA",8,0,"Detchd",1996,"Unf",2,704,0,48,143,0,0,0,0,7,2007,159500
20,"RL",80,10000,"Reg","Inside","NAmes","1Story",5,6,1973,2000,"Gable","HdBoard","HdBoard","None",0,"TA","CBlock","Gd","No","BLQ",1084,0,92,1176,"Gd",1178,0,0,1178,0,1,1,1,3,1,"Gd",5,1,"Attchd",1973,"Unf",2,439,224,0,0,0,0,0,0,11,2008,157000
60,"RL",96,10542,"Reg","Inside","NAmes","2Story",7,5,1993,1994,"Hip","Wd Sdng","VinylSd","BrkFace",651,"Gd","PConc","Gd","Gd","GLQ",1173,0,138,1311,"Ex",1325,1093,0,2418,1,0,2,1,3,1,"Gd",9,1,"Attchd",1993,"RFn",3,983,250,154,216,0,0,0,0,8,2008,341000
20,"RL",69,9920,"IR1","Inside","CollgCr","1Story",5,6,1969,1969,"Gable","HdBoard","Plywood","None",0,"TA","CBlock","Gd","Gd","ALQ",523,0,448,971,"TA",971,0,0,971,0,0,1,1,3,1,"TA",5,1,"Attchd",1969,"Unf",1,300,0,0,0,0,0,0,0,5,2006,128500
120,"RL",0,6563,"IR1","Inside","NAmes","1Story",8,5,1985,1985,"Gable","HdBoard","HdBoard","None",0,"Gd","PConc","Gd","Gd","GLQ",1148,0,594,1742,"TA",1742,0,0,1742,1,0,2,0,2,1,"Gd",5,1,"Attchd",1985,"RFn",2,564,114,28,234,0,0,0,0,12,2006,275000
120,"RM",0,4426,"Reg","Inside","CollgCr","1Story",6,5,2004,2004,"Gable","VinylSd","VinylSd","BrkFace",169,"Gd","PConc","Gd","Av","GLQ",662,0,186,848,"Ex",848,0,0,848,1,0,1,0,1,1,"Gd",3,0,"Attchd",2004,"RFn",2,420,160,0,0,0,0,0,0,5,2010,143000
20,"RL",70,8120,"Reg","Inside","NAmes","1Story",4,7,1970,1970,"Gable","MetalSd","MetalSd","None",0,"TA","CBlock","TA","No","ALQ",191,0,673,864,"Ex",864,0,0,864,0,0,1,0,3,1,"TA",5,0,"Detchd",1994,"Unf",2,463,0,0,0,0,0,0,0,7,2009,124500
50,"RL",60,8172,"Reg","Inside","NAmes","1.5Fin",4,6,1954,1972,"Gable","MetalSd","MetalSd","None",0,"TA","PConc","TA","No","Unf",0,0,941,941,"Ex",997,473,0,1470,0,0,2,0,4,1,"TA",7,0,"Detchd",1958,"Unf",1,548,0,0,0,0,156,0,0,5,2008,135000
20,"RL",86,13286,"IR1","Inside","NAmes","1Story",9,5,2007,2008,"Hip","VinylSd","VinylSd","Stone",340,"TA","PConc","Ex","No","GLQ",1234,0,464,1698,"Ex",1698,0,0,1698,1,0,2,0,3,1,"TA",8,1,"Attchd",2007,"Fin",3,768,327,64,0,0,0,0,0,2,2009,320000
20,"RL",60,6960,"Reg","Inside","NAmes","1Story",4,6,1970,1970,"Gable","HdBoard","Plywood","None",0,"TA","CBlock","TA","No","ALQ",375,239,250,864,"TA",864,0,0,864,0,0,1,0,3,1,"Gd",5,0,"Detchd",1989,"Unf",2,660,96,0,0,0,0,0,500,11,2009,120500
20,"RL",0,21695,"IR1","Corner","NAmes","1Story",6,9,1988,2007,"Hip","Wd Sdng","Plywood","BrkFace",260,"Gd","CBlock","Gd","No","GLQ",808,0,72,880,"Ex",1680,0,0,1680,1,0,2,0,3,1,"Gd",5,1,"Attchd",1988,"Fin",2,540,292,44,0,182,0,0,0,12,2009,222000
20,"RL",64,7314,"Reg","Inside","CollgCr","1Story",7,5,2007,2007,"Gable","VinylSd","VinylSd","Stone",82,"Gd","PConc","Gd","Av","GLQ",724,0,508,1232,"Ex",1232,0,0,1232,1,0,2,0,2,1,"Gd",6,0,"Attchd",2007,"RFn",2,632,132,0,0,0,0,0,0,2,2009,194500
90,"RL",85,11475,"Reg","Corner","NAmes","1Story",5,5,1958,1958,"Gable","VinylSd","VinylSd","BrkFace",95,"TA","CBlock","TA","No","Unf",0,0,1584,1584,"TA",1776,0,0,1776,1,0,2,0,4,2,"TA",9,0,"Detchd",1968,"Unf",3,888,0,25,0,0,0,0,0,7,2009,110000
30,"RM",52,6240,"Reg","Inside","NAmes","1.5Fin",4,5,1925,1950,"Gable","MetalSd","MetalSd","None",0,"TA","CBlock","TA","No","BLQ",152,0,628,780,"TA",848,0,360,1208,0,0,1,0,2,1,"TA",5,0,"Detchd",1962,"Unf",2,539,0,23,112,0,0,0,0,1,2009,103000
120,"RL",39,5389,"IR1","Inside","NAmes","1Story",8,5,1995,1996,"Gable","VinylSd","VinylSd","None",0,"Gd","PConc","Gd","No","GLQ",1180,0,415,1595,"Ex",1616,0,0,1616,1,0,2,0,2,1,"Gd",5,1,"Attchd",1995,"RFn",2,608,237,152,0,0,0,0,0,3,2010,236500
80,"RL",73,9590,"IR1","Corner","NAmes","1Story",7,5,2003,2003,"Gable","VinylSd","VinylSd","BrkFace",442,"Gd","PConc","Ex","Av","GLQ",786,0,82,868,"Ex",1146,0,0,1146,1,0,2,0,3,1,"Gd",6,1,"Attchd",2003,"Fin",2,438,160,22,0,0,0,0,0,5,2007,187500
60,"RL",75,11404,"IR1","Inside","CollgCr","2Story",7,5,1998,1999,"Gable","VinylSd","VinylSd","BrkFace",202,"Gd","PConc","Gd","Av","ALQ",252,0,901,1153,"Ex",1153,878,0,2031,0,0,2,1,3,1,"Gd",8,1,"Attchd",1998,"Fin",2,541,192,84,0,0,0,0,0,7,2008,222500
20,"RL",80,10000,"Reg","Corner","NAmes","1Story",5,6,1961,1983,"Hip","HdBoard","HdBoard","None",0,"TA","CBlock","TA","No","BLQ",594,0,270,864,"Ex",1144,0,0,1144,1,0,1,0,3,1,"TA",6,1,"Attchd",1961,"RFn",1,264,165,0,0,0,0,0,400,3,2009,131400
20,"RL",0,8978,"IR1","Corner","NAmes","1Story",5,5,1968,1968,"Gable","Plywood","Plywood","None",0,"TA","PConc","TA","No","Unf",0,0,948,948,"TA",948,0,0,948,0,0,1,0,3,1,"TA",6,0,"Attchd",1968,"Unf",1,300,147,0,0,0,0,0,0,5,2007,108000
75,"RM",60,10800,"Reg","Inside","OldTown","1Story",7,7,1914,1970,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","BrkTil","Gd","Mn","Rec",390,0,490,880,"Ex",880,888,0,1768,0,0,1,1,2,1,"TA",6,2,"Detchd",1914,"Unf",2,320,0,341,0,0,0,0,0,10,2006,163000
90,"RL",60,8544,"Reg","Inside","NAmes","1Story",3,4,1950,1950,"Gable","VinylSd","VinylSd","None",0,"TA","CBlock","TA","No","Unf",0,0,0,0,"Gd",1040,0,0,1040,0,0,2,0,2,2,"TA",6,0,"Detchd",1949,"Unf",2,400,0,0,0,0,0,0,0,7,2006,93500
60,"RL",72,10463,"IR1","Inside","NAmes","2Story",8,5,2005,2005,"Gable","VinylSd","VinylSd","None",0,"Gd","PConc","Gd","No","Unf",0,0,893,893,"Ex",901,900,0,1801,0,0,2,1,3,1,"Gd",8,1,"Attchd",2005,"Fin",3,800,0,116,0,0,0,0,0,6,2006,239900
90,"RL",60,10800,"Reg","Inside","NAmes","1Story",5,5,1987,1988,"Gable","Plywood","Plywood","None",0,"TA","CBlock","Gd","Gd","GLQ",1200,0,0,1200,"TA",1200,0,0,1200,3,0,3,0,3,1,"TA",5,0,"Attchd",0,"Unf",0,0,120,0,0,0,0,0,0,3,2009,179000
60,"RL",65,9313,"IR1","Inside","CollgCr","2Story",7,5,2004,2004,"Gable","VinylSd","VinylSd","None",0,"Gd","PConc","Gd","No","Unf",0,0,864,864,"Ex",864,864,0,1728,0,0,2,1,3,1,"Gd",7,0,"Attchd",2004,"RFn",2,572,187,56,0,0,0,0,0,4,2009,190000
70,"RM",60,9600,"Reg","Inside","OldTown","2Story",5,7,1910,2002,"Gable","Wd Sdng","VinylSd","None",0,"TA","BrkTil","TA","No","Unf",0,0,264,264,"Ex",768,664,0,1432,0,0,2,0,2,1,"TA",7,0,"Detchd",1910,"Unf",2,360,270,0,112,0,0,0,0,5,2007,132000
20,"RL",65,6768,"IR1","Inside","NAmes","1Story",6,8,1961,1996,"Hip","HdBoard","HdBoard","None",0,"TA","CBlock","TA","Mn","GLQ",832,0,80,912,"Gd",912,0,0,912,1,1,1,0,3,1,"Gd",5,0,"Detchd",1962,"Unf",1,288,168,0,0,0,0,0,0,5,2008,142000
20,"RL",65,8450,"Reg","Inside","NAmes","1Story",7,5,2000,2001,"Gable","VinylSd","VinylSd","BrkFace",108,"TA","PConc","Gd","No","Unf",0,0,1349,1349,"Ex",1349,0,0,1349,0,0,2,0,3,1,"TA",6,0,"Attchd",2000,"Unf",2,539,120,55,0,0,0,0,0,12,2007,179000
80,"RL",70,12886,"IR1","Inside","NAmes","1Story",5,6,1963,1999,"Gable","HdBoard","HdBoard","None",0,"TA","CBlock","Gd","Av","ALQ",444,0,76,520,"Ex",1464,0,0,1464,0,1,2,0,3,1,"TA",6,1,"Attchd",1997,"RFn",2,480,302,0,0,0,100,0,0,10,2009,175000
120,"RL",41,5395,"IR1","Inside","NAmes","1Story",8,5,1993,1993,"Gable","HdBoard","HdBoard","None",0,"Gd","PConc","Gd","No","GLQ",733,0,604,1337,"Gd",1337,0,0,1337,1,0,2,0,2,1,"Gd",5,1,"Attchd",1993,"RFn",2,462,96,0,70,168,0,0,0,10,2008,180000
60,"RL",0,8963,"IR1","Inside","NAmes","2Story",8,9,1976,1996,"Hip","VinylSd","VinylSd","BrkFace",289,"TA","CBlock","TA","No","GLQ",575,80,487,1142,"Ex",1175,1540,0,2715,0,1,3,1,4,1,"Gd",11,2,"Attchd",1994,"Fin",2,831,0,204,0,0,0,0,0,7,2008,299800
60,"RL",0,8795,"IR1","Inside","NAmes","2Story",7,5,2000,2000,"Gable","VinylSd","VinylSd","None",0,"Gd","PConc","Gd","No","GLQ",300,0,652,952,"Ex",980,1276,0,2256,0,0,2,1,4,1,"Gd",8,1,"Attchd",2000,"Fin",2,554,224,54,0,0,0,0,0,4,2009,236000
70,"RM",65,11700,"IR1","Corner","OldTown","2Story",7,7,1880,2003,"Gable","VinylSd","VinylSd","None",0,"Gd","PConc","TA","No","Unf",0,0,1240,1240,"TA",1320,1320,0,2640,0,0,1,1,4,1,"Gd",8,1,"Detchd",1950,"Unf",4,864,181,0,386,0,0,0,0,5,2009,265979
20,"RL",59,10593,"IR1","Inside","NAmes","1Story",7,5,1996,1996,"Hip","VinylSd","VinylSd","BrkFace",338,"Gd","PConc","Gd","No","GLQ",919,0,801,1720,"Ex",1720,0,0,1720,1,0,2,0,3,1,"Gd",7,1,"Attchd",1996,"Fin",2,527,240,56,154,0,0,0,0,3,2010,260400
50,"RL",50,8405,"Reg","Inside","NAmes","1.5Fin",4,3,1945,1950,"Gable","VinylSd","VinylSd","None",0,"TA","PConc","TA","No","Unf",0,0,0,0,"TA",1088,441,0,1529,0,0,2,0,4,1,"TA",9,0,"Detchd",1945,"Unf",1,240,92,0,185,0,0,0,0,4,2009,98000
50,"RM",55,8800,"Reg","Corner","OldTown","1.5Fin",4,7,1910,2004,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","BrkTil","TA","No","Unf",0,0,576,576,"Gd",792,348,0,1140,0,0,1,0,3,1,"TA",7,0,"Attchd",0,"Unf",0,0,0,160,0,0,0,0,0,6,2010,96500
60,"RL",0,7750,"Reg","Inside","NAmes","2Story",7,5,2003,2003,"Gable","VinylSd","VinylSd","None",0,"Gd","PConc","Gd","No","Unf",0,0,660,660,"Ex",660,660,0,1320,0,0,2,1,3,1,"Gd",6,0,"Attchd",2003,"Fin",2,400,0,48,0,0,0,0,0,8,2007,162000
20,"RL",79,9236,"IR1","Inside","CollgCr","1Story",6,5,1997,1997,"Gable","VinylSd","VinylSd","None",0,"TA","PConc","Gd","Gd","GLQ",1200,0,279,1479,"Ex",1494,0,0,1494,1,0,2,0,3,1,"Gd",6,0,"Attchd",1997,"RFn",2,576,168,27,0,0,0,0,0,7,2006,217000
60,"RL",80,10240,"Reg","Inside","NAmes","2Story",8,5,2005,2005,"Gable","VinylSd","VinylSd","BrkFace",178,"Gd","PConc","Gd","Mn","Unf",0,0,1030,1030,"Gd",1038,1060,0,2098,0,0,2,1,3,1,"TA",8,1,"Attchd",2005,"RFn",3,878,192,52,0,0,0,0,0,3,2006,275500
20,"RL",61,7930,"Reg","Inside","NAmes","1Story",6,8,1969,2005,"Gable","Plywood","Plywood","None",0,"TA","CBlock","TA","No","GLQ",439,472,115,1026,"Gd",1026,0,0,1026,1,0,1,0,3,1,"Gd",5,0,"Detchd",1969,"RFn",2,440,171,48,0,0,0,0,0,7,2009,156000
160,"RL",34,3230,"Reg","Inside","NAmes","2Story",6,5,1999,1999,"Gable","MetalSd","MetalSd","BrkFace",894,"TA","PConc","Gd","No","GLQ",381,0,348,729,"Gd",742,729,0,1471,0,0,2,1,3,1,"TA",6,0,"Detchd",1999,"Unf",2,440,0,24,0,0,0,0,0,3,2009,172500
60,"RL",68,10769,"IR1","Inside","CollgCr","2Story",8,5,2007,2007,"Gable","VinylSd","VinylSd","None",0,"Gd","PConc","Gd","Av","GLQ",20,0,846,866,"Ex",866,902,0,1768,0,0,2,1,3,1,"Gd",7,0,"Attchd",2007,"RFn",2,578,144,105,0,0,0,0,0,4,2009,212000
60,"RL",0,11616,"IR1","Inside","NAmes","2Story",6,5,1978,1978,"Hip","HdBoard","HdBoard","None",328,"TA","CBlock","TA","Mn","Rec",438,0,234,672,"TA",672,714,0,1386,0,0,2,1,3,1,"TA",6,1,"Attchd",1978,"Fin",2,440,335,0,0,0,0,0,0,4,2010,158900
160,"RL",24,2280,"Reg","Inside","NAmes","2Story",7,5,1999,1999,"Gable","MetalSd","MetalSd","BrkFace",360,"TA","PConc","Gd","No","ALQ",549,0,195,744,"Gd",757,744,0,1501,0,0,2,1,3,1,"TA",6,0,"Detchd",1999,"Unf",2,440,0,0,0,0,0,0,0,8,2008,179400
60,"RL",65,12257,"IR1","Inside","NAmes","2Story",8,5,1995,1995,"Gable","VinylSd","VinylSd","BrkFace",513,"Gd","PConc","Gd","Av","Unf",56,64,1198,1318,"Ex",1328,1203,0,2531,0,0,2,1,4,1,"Gd",9,1,"Attchd",1995,"RFn",3,752,222,98,0,0,0,0,0,11,2007,290000
20,"RL",70,9100,"Reg","Inside","NAmes","1Story",6,6,1959,1959,"Hip","Wd Sdng","Wd Sdng","None",0,"TA","CBlock","TA","No","Rec",612,0,252,864,"Ex",864,0,0,864,0,0,1,0,2,1,"TA",5,0,"Detchd",2008,"Unf",1,300,0,0,0,0,0,0,450,10,2009,127500
30,"RM",60,6911,"Reg","Inside","NAmes","1Story",5,5,1924,1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","PConc","TA","Mn","Unf",405,0,740,1145,"TA",1301,0,0,1301,0,0,1,0,2,1,"TA",5,0,"Detchd",1965,"Unf",2,440,0,0,0,0,0,0,0,10,2009,1e+05
60,"RL",72,8640,"Reg","Inside","NAmes","2Story",7,5,2009,2009,"Gable","VinylSd","VinylSd","None",0,"TA","PConc","Gd","Mn","GLQ",24,0,732,756,"Ex",764,783,0,1547,0,0,2,1,3,1,"Gd",7,0,"Attchd",2009,"Unf",2,614,169,45,0,0,0,0,0,6,2010,215200
60,"RL",82,9430,"Reg","Inside","NAmes","2Story",8,5,1999,1999,"Gable","VinylSd","VinylSd","BrkFace",673,"Gd","PConc","Gd","Mn","GLQ",1163,0,89,1252,"Ex",1268,1097,0,2365,1,0,2,1,3,1,"Gd",8,1,"Attchd",1999,"RFn",3,856,0,128,0,0,180,0,0,7,2009,337000
120,"RL",30,9549,"IR1","Inside","NAmes","1Story",8,5,1995,1996,"Hip","VinylSd","VinylSd","None",0,"Gd","PConc","Gd","Av","Unf",437,1057,0,1494,"Ex",1494,0,0,1494,1,0,1,1,2,1,"TA",6,1,"Attchd",1995,"Fin",2,481,0,30,0,0,216,0,0,4,2006,270000
20,"RL",75,14587,"IR1","Inside","NAmes","1Story",9,5,2008,2008,"Gable","VinylSd","VinylSd","Stone",284,"Gd","PConc","Gd","No","Unf",0,0,1498,1498,"Ex",1506,0,0,1506,0,0,2,0,2,1,"TA",6,1,"Attchd",2008,"Fin",2,592,0,174,0,0,0,0,0,8,2008,264132
60,"RL",80,10421,"Reg","Inside","NAmes","2Story",7,5,1988,1988,"Gable","HdBoard","HdBoard","BrkFace",42,"TA","CBlock","Gd","No","GLQ",394,0,586,980,"TA",980,734,0,1714,0,0,2,1,3,1,"TA",7,1,"Attchd",1988,"Unf",2,496,228,66,156,0,0,0,500,3,2010,196500
50,"RL",75,12508,"IR1","Inside","NAmes","1.5Fin",6,7,1940,1985,"Gable","VinylSd","VinylSd","None",0,"TA","CBlock","Gd","Mn","ALQ",660,0,323,983,"Ex",983,767,0,1750,1,0,2,0,4,1,"TA",7,0,"Attchd",1989,"Unf",1,423,245,0,156,0,0,0,1300,7,2008,160000
20,"RL",70,9100,"Reg","Inside","CollgCr","1Story",7,5,2004,2005,"Hip","VinylSd","VinylSd","None",0,"Gd","PConc","Gd","No","GLQ",24,0,1836,1860,"Ex",1836,0,0,1836,0,0,2,0,3,1,"Gd",8,1,"Attchd",2004,"Fin",2,484,120,33,0,0,0,0,0,10,2006,216837
60,"RL",47,53504,"Reg","Inside","NAmes","2Story",8,5,2003,2003,"Hip","VinylSd","VinylSd","BrkFace",603,"TA","PConc","Gd","Gd","ALQ",1416,0,234,1650,"Ex",1690,1589,0,3279,1,0,3,1,4,1,"TA",12,1,"Attchd",2003,"Fin",3,841,503,36,0,0,210,0,0,6,2010,538000
85,"RL",0,7252,"IR1","Inside","NAmes","1Story",5,5,1982,1982,"Hip","Wd Sdng","Wd Sdng","None",0,"TA","CBlock","Gd","Av","GLQ",685,0,173,858,"TA",858,0,0,858,1,0,1,0,2,1,"TA",5,0,"Detchd",1983,"Unf",2,576,120,0,0,0,0,0,0,4,2009,134900
20,"RL",67,8877,"Reg","Inside","NAmes","1Story",4,5,1951,1951,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","CBlock","TA","No","Unf",836,0,0,836,"TA",1220,0,0,1220,0,0,1,0,2,1,"TA",6,0,"Detchd",1951,"Unf",2,396,0,0,0,0,0,0,0,4,2006,102000
80,"RL",94,7819,"Reg","Inside","NAmes","1Story",6,5,1976,1976,"Gable","Plywood","Plywood","None",0,"TA","CBlock","TA","Av","ALQ",422,127,480,1029,"TA",1117,0,0,1117,1,0,1,0,3,1,"TA",6,1,"Detchd",1976,"Unf",2,672,144,0,0,0,0,0,0,3,2010,107000
20,"RL",70,10150,"Reg","Inside","NAmes","1Story",5,5,1958,1958,"Gable","Wd Sdng","Wd Sdng","None",1,"TA","CBlock","TA","No","Rec",456,0,456,912,"Ex",912,0,0,912,0,0,1,0,2,1,"TA",5,0,"Attchd",1958,"RFn",1,275,0,0,0,0,0,0,0,7,2007,114500
20,"RL",110,14226,"Reg","Corner","NAmes","1Story",8,5,2006,2006,"Hip","VinylSd","VinylSd","BrkFace",375,"Gd","PConc","Gd","Av","Unf",0,0,1935,1935,"Gd",1973,0,0,1973,0,0,2,0,3,1,"Gd",9,1,"Attchd",2006,"Fin",3,895,315,45,0,0,0,0,0,7,2007,395000
120,"RM",32,4500,"Reg","Inside","NAmes","1Story",6,5,1998,1998,"Hip","VinylSd","VinylSd","BrkFace",320,"TA","PConc","Ex","No","GLQ",866,0,338,1204,"Ex",1204,0,0,1204,1,0,2,0,2,1,"TA",5,0,"Attchd",1998,"Fin",2,412,0,247,0,0,0,0,0,6,2009,162000
20,"RL",86,11210,"IR1","Inside","CollgCr","1Story",7,5,2005,2006,"Gable","VinylSd","VinylSd","BrkFace",240,"Gd","PConc","Gd","Av","GLQ",20,0,1594,1614,"Ex",1614,0,0,1614,0,0,2,0,3,1,"Gd",7,0,"Attchd",2005,"RFn",3,865,144,59,0,0,0,0,0,7,2006,221500
20,"RL",100,13350,"IR1","Inside","NAmes","1Story",5,5,1974,1974,"Hip","HdBoard","Plywood","None",0,"TA","CBlock","TA","No","ALQ",762,0,102,864,"TA",894,0,0,894,1,0,1,0,3,1,"TA",5,1,"Attchd",1974,"Unf",2,440,241,0,0,0,0,0,0,6,2006,142500
90,"RL",60,8400,"Reg","Inside","NAmes","1Story",5,5,1977,1977,"Gable","Plywood","Plywood","BrkFace",320,"TA","PConc","TA","No","Unf",0,0,0,0,"TA",2020,0,0,2020,0,0,2,0,4,2,"TA",10,2,"Detchd",1977,"Unf",2,630,0,0,0,0,0,0,0,10,2007,144000
90,"RL",78,10530,"Reg","Inside","NAmes","1Story",6,5,1977,1977,"Gable","Plywood","VinylSd","BrkFace",90,"TA","CBlock","Gd","Gd","GLQ",975,0,0,975,"TA",1004,0,0,1004,1,0,1,0,2,1,"TA",4,0,"Attchd",1977,"Unf",2,504,0,0,0,0,0,0,0,5,2006,135000
20,"RL",63,7875,"Reg","Inside","NAmes","1Story",7,5,1995,1996,"Gable","HdBoard","HdBoard","BrkFace",38,"TA","PConc","Gd","No","Unf",0,0,1237,1237,"Gd",1253,0,0,1253,0,0,2,0,3,1,"TA",6,1,"Attchd",1995,"Fin",2,402,220,21,0,0,0,0,0,6,2007,176000
